"sampleid","county","location","long_dd","lat_dd","year","date","type_orig","comm_name","species","type","tissue","da_ppm","da_ppm_prefix"
"M17P00626","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2017,2017-07-31,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M17P00601","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-08-07,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00617","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-08-14,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00641","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-08-23,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00665","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-08-28,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00686","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-09-05,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00698","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-09-11,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00723","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-09-18,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00750","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-09-27,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00751","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2017,2017-09-27,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M17P00756","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2017,2017-10-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00761","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-10-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00788","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-10-10,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00801","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-10-16,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00832","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-10-24,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00851","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2017,2017-10-25,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M17P00845","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-10-30,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00858","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-11-06,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00872","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-11-13,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00886","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2017,2017-11-20,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00894","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-11-20,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00908","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-11-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00901","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2017,2017-11-27,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00923","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-12-04,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00944","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2017,2017-12-08,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M17P00942","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-12-11,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00957","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-12-18,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00965","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2017,2017-12-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M17P00968","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2017,2017-12-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00004","Marin","Tomales Bay, Lease #M430-15-M",-122.9437,38.2176,2018,2018-01-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00013","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-01-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00030","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-01-07,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00044","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-01-15,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00053","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-01-22,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00076","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-01-29,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00101","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-02-05,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00123","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-02-11,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00136","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-02-19,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00163","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-02-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00195","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-03-05,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00214","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-03-12,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00245","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-03-19,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00256","Los Angeles","Long Beach, Fish Harbor",-118.2276,33.7493,2018,2018-03-19,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00265","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-03-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00277","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2018,2018-03-27,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00296","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-04-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00315","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-04-09,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00327","San Francisco","San Francisco Marina",-122.441216,37.807328,2018,2018-04-12,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00331","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-04-16,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00374","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-04-27,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00373","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-04-30,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00383","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2018,2018-05-01,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00399","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-05-04,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00390","Marin","Tomales Bay, Lease #M430-06",-122.8783,38.139,2018,2018-05-06,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00400","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-05-07,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00410","Marin","Tomales Bay, Lease #M430-06",-122.8783,38.139,2018,2018-05-12,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00414","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-05-14,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00422","Los Angeles","Long Beach, Fish Harbor",-118.2276,33.7493,2018,2018-05-14,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00462","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2018,2018-05-15,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00432","Marin","Tomales Bay, Lease #M430-06",-122.8783,38.139,2018,2018-05-20,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00499","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-06-18,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00524","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-06-25,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00528","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2018,2018-06-26,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00530","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-07-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00544","San Luis Obispo","Morro Bay, North T-Pier",-120.857699,35.370265,2018,2018-07-05,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00545","Marin","Tomales Bay, Lease #M430-06-M",-122.8783,38.139,2018,2018-07-08,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00547","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-07-09,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00567","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-07-16,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00586","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-07-23,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00590","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2018,2018-07-24,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00601","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-07-30,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00616","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-08-06,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00624","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-08-13,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00673","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2018,2018-08-31,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00747","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2018,2018-10-05,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00773","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-10-17,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00772","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-10-22,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00790","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-10-29,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00803","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-11-05,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00831","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-11-13,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00846","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-11-19,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00858","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-11-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00868","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-12-03,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00888","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-12-10,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00895","San Diego","San Diego Bay, U.S. Navy Pier",-117.236,32.7,2018,2018-12-11,"Bay Mussel, wild","Bay mussel","Mytilus galloprovincialis","wild","whole",2.5,"<"
"M18P00900","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-12-17,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M18P00913","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2018,2018-12-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00006","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2018,2018-12-31,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00001","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-01-02,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00012","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-01-06,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00022","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-01-13,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00035","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-01-20,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00049","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-01-28,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00060","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-02-04,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00074","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-02-11,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00087","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-02-18,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00102","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-02-24,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00117","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-03-04,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00128","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-03-10,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00131","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2019,2019-03-12,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00149","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-03-17,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00162","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-03-24,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00168","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2019,2019-03-26,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00177","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-04-01,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00192","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-04-08,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00213","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-04-15,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00231","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-04-22,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00246","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-04-29,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00265","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-05-06,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00287","Santa Barbara","Santa Barbara Ch., M-653-02-M",-119.779,34.398,2019,2019-05-13,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
"M19P00292","San Diego","Agua Hedionda Lagoon-M",-117.338313,33.141159,2019,2019-05-14,"Bay Mussel, cultured","Bay mussel","Mytilus galloprovincialis","cultured","whole",2.5,"<"
